index,name,base_name,Label Name,network,component,hemisphere,f,pvalue,n,p_corrected
292,7Networks_RH_DorsAttn_FEF_3,7networks_rh_dorsattn_fef,7Networks_RH_DorsAttn_FEF,dorsal attention,frontal eye fields,R,222.08881480052366,1.05400187670556e-47,2000.0,1.1232789953622635e-47
293,7Networks_RH_DorsAttn_PrCv_1,7networks_rh_dorsattn_prcv,7Networks_RH_DorsAttn_PrCv,dorsal attention,precentral ventral,R,1215.5442042788004,2.099715045995142e-208,2000.0,1.2882035552456682e-207
294,7Networks_RH_SalVentAttn_TempOccPar_1,7networks_rh_salventattn_tempoccpar,7Networks_RH_SalVentAttn_TempOccPar,salience / ventral attention,temporal occipital parietal,R,909.8052023840338,5.2934738551510355e-165,2000.0,1.5707432223781503e-164
295,7Networks_RH_SalVentAttn_TempOccPar_2,7networks_rh_salventattn_tempoccpar,7Networks_RH_SalVentAttn_TempOccPar,salience / ventral attention,temporal occipital parietal,R,783.1548172651966,1.1523557096699347e-145,2000.0,2.5152379432218768e-145
296,7Networks_RH_SalVentAttn_TempOccPar_3,7networks_rh_salventattn_tempoccpar,7Networks_RH_SalVentAttn_TempOccPar,salience / ventral attention,temporal occipital parietal,R,348.80350799697084,7.216169816563748e-72,2000.0,8.357502797754952e-72
297,7Networks_RH_SalVentAttn_TempOccPar_4,7networks_rh_salventattn_tempoccpar,7Networks_RH_SalVentAttn_TempOccPar,salience / ventral attention,temporal occipital parietal,R,989.9972163552603,8.167555875401282e-177,2000.0,3.0146913556359204e-176
298,7Networks_RH_SalVentAttn_TempOccPar_5,7networks_rh_salventattn_tempoccpar,7Networks_RH_SalVentAttn_TempOccPar,salience / ventral attention,temporal occipital parietal,R,761.4137279587433,2.950967200279579e-142,2000.0,6.0621679136965105e-142
299,7Networks_RH_SalVentAttn_TempOccPar_6,7networks_rh_salventattn_tempoccpar,7Networks_RH_SalVentAttn_TempOccPar,salience / ventral attention,temporal occipital parietal,R,936.1456204336174,6.431556968602431e-169,2000.0,2.0708701161315628e-168
300,7Networks_RH_SalVentAttn_TempOccPar_7,7networks_rh_salventattn_tempoccpar,7Networks_RH_SalVentAttn_TempOccPar,salience / ventral attention,temporal occipital parietal,R,731.3701276001642,1.6774215537052482e-137,2000.0,3.240635682477373e-137
301,7Networks_RH_SalVentAttn_PrC_1,7networks_rh_salventattn_prc,7Networks_RH_SalVentAttn_PrC,salience / ventral attention,precentral,R,722.5553005038261,4.2624664669361556e-136,2000.0,8.130923428525273e-136
302,7Networks_RH_SalVentAttn_FrOperIns_1,7networks_rh_salventattn_froperins,7Networks_RH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,R,1221.1647984300512,3.661463864381197e-209,2000.0,2.277129581409676e-208
303,7Networks_RH_SalVentAttn_FrOperIns_2,7networks_rh_salventattn_froperins,7Networks_RH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,R,847.9836818443573,1.1351021834641747e-155,2000.0,2.8629799516263074e-155
304,7Networks_RH_SalVentAttn_FrOperIns_3,7networks_rh_salventattn_froperins,7Networks_RH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,R,1172.5321038657046,1.4829385371896342e-202,2000.0,8.21041580346456e-202
305,7Networks_RH_SalVentAttn_FrOperIns_4,7networks_rh_salventattn_froperins,7Networks_RH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,R,1666.4393853172926,2.1869908856648024e-265,2000.0,6.619292413945468e-264
306,7Networks_RH_SalVentAttn_FrOperIns_5,7networks_rh_salventattn_froperins,7Networks_RH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,R,1852.0743665592756,7.899694414704364e-287,2000.0,5.1235160918225445e-285
307,7Networks_RH_SalVentAttn_FrOperIns_6,7networks_rh_salventattn_froperins,7Networks_RH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,R,1542.0389265992383,2.1232072098048457e-250,2000.0,4.0164003052141663e-249
308,7Networks_RH_SalVentAttn_FrOperIns_7,7networks_rh_salventattn_froperins,7Networks_RH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,R,1428.374352532765,3.0868424433511544e-236,2000.0,4.121842556710071e-235
309,7Networks_RH_SalVentAttn_FrOperIns_8,7networks_rh_salventattn_froperins,7Networks_RH_SalVentAttn_FrOperIns,salience / ventral attention,frontal operculum insula,R,966.0935047941209,2.5078227502148617e-173,2000.0,8.691233042729368e-173
310,7Networks_RH_SalVentAttn_PFCl_1,7networks_rh_salventattn_pfcl,7Networks_RH_SalVentAttn_PFCl,salience / ventral attention,lateral prefrontal cortex,R,1628.813536250246,6.58207513415426e-261,2000.0,1.6601456171700188e-259
311,7Networks_RH_SalVentAttn_Med_1,7networks_rh_salventattn_med,7Networks_RH_SalVentAttn_Med,salience / ventral attention,medial,R,1928.336913486976,2.439693819504622e-295,2000.0,2.215241988110197e-293
312,7Networks_RH_SalVentAttn_Med_2,7networks_rh_salventattn_med,7Networks_RH_SalVentAttn_Med,salience / ventral attention,medial,R,1614.2727882372274,3.6441525391442066e-259,2000.0,8.2722262638573485e-258
313,7Networks_RH_SalVentAttn_Med_3,7networks_rh_salventattn_med,7Networks_RH_SalVentAttn_Med,salience / ventral attention,medial,R,729.7999491433998,2.98251570973119e-137,2000.0,5.737551407703221e-137
314,7Networks_RH_SalVentAttn_Med_4,7networks_rh_salventattn_med,7Networks_RH_SalVentAttn_Med,salience / ventral attention,medial,R,660.0593595643894,5.301425285568647e-126,2000.0,8.947386913190207e-126
315,7Networks_RH_SalVentAttn_Med_5,7networks_rh_salventattn_med,7Networks_RH_SalVentAttn_Med,salience / ventral attention,medial,R,539.4631461006541,7.908257174426835e-106,2000.0,1.0912914155592046e-105
316,7Networks_RH_SalVentAttn_Med_6,7networks_rh_salventattn_med,7Networks_RH_SalVentAttn_Med,salience / ventral attention,medial,R,859.4045468609384,2.0698622646180162e-157,2000.0,5.3393037962305645e-157
317,7Networks_RH_SalVentAttn_Med_7,7networks_rh_salventattn_med,7Networks_RH_SalVentAttn_Med,salience / ventral attention,medial,R,762.646076156695,1.888195527384221e-142,2000.0,3.8965489519656196e-142
318,7Networks_RH_SalVentAttn_Med_8,7networks_rh_salventattn_med,7Networks_RH_SalVentAttn_Med,salience / ventral attention,medial,R,394.1856505418831,3.369158178520806e-80,2000.0,4.089833724728465e-80
319,7Networks_RH_Limbic_OFC_1,7networks_rh_limbic_ofc,7Networks_RH_Limbic_OFC,limbic,orbital frontal cortex,R,566.6537506047985,1.8466893920435604e-110,2000.0,2.6364685031062152e-110
320,7Networks_RH_Limbic_OFC_2,7networks_rh_limbic_ofc,7Networks_RH_Limbic_OFC,limbic,orbital frontal cortex,R,1371.390030301377,5.860528478516243e-229,2000.0,6.334952212491367e-228
321,7Networks_RH_Limbic_OFC_3,7networks_rh_limbic_ofc,7Networks_RH_Limbic_OFC,limbic,orbital frontal cortex,R,785.0274827476028,5.878417677110795e-146,2000.0,1.289276147540242e-145
322,7Networks_RH_Limbic_OFC_4,7networks_rh_limbic_ofc,7Networks_RH_Limbic_OFC,limbic,orbital frontal cortex,R,438.07234719954965,4.193868072373641e-88,2000.0,5.24522342935987e-88
323,7Networks_RH_Limbic_OFC_5,7networks_rh_limbic_ofc,7Networks_RH_Limbic_OFC,limbic,orbital frontal cortex,R,767.8612926080652,2.859983908234779e-143,2000.0,6.039221834132974e-143
324,7Networks_RH_Limbic_OFC_6,7networks_rh_limbic_ofc,7Networks_RH_Limbic_OFC,limbic,orbital frontal cortex,R,623.643884250276,5.214450447451709e-120,2000.0,8.191558834405108e-120
325,7Networks_RH_Limbic_TempPole_1,7networks_rh_limbic_temppole,7Networks_RH_Limbic_TempPole,limbic,temporal pole,R,10.380777257299405,0.0012938464625424782,2000.0,0.0013200141438073824
326,7Networks_RH_Limbic_TempPole_2,7networks_rh_limbic_temppole,7Networks_RH_Limbic_TempPole,limbic,temporal pole,R,281.7052778613064,3.032583395463508e-59,2000.0,3.3662417152577814e-59
327,7Networks_RH_Limbic_TempPole_3,7networks_rh_limbic_temppole,7Networks_RH_Limbic_TempPole,limbic,temporal pole,R,264.78100754838323,5.322364502528236e-56,2000.0,5.808542029201489e-56
328,7Networks_RH_Limbic_TempPole_4,7networks_rh_limbic_temppole,7Networks_RH_Limbic_TempPole,limbic,temporal pole,R,426.83963919688085,4.285678829468257e-86,2000.0,5.3306799687084614e-86
329,7Networks_RH_Limbic_TempPole_5,7networks_rh_limbic_temppole,7Networks_RH_Limbic_TempPole,limbic,temporal pole,R,590.3657979450085,1.8514210292194894e-114,2000.0,2.729042685927429e-114
330,7Networks_RH_Limbic_TempPole_6,7networks_rh_limbic_temppole,7Networks_RH_Limbic_TempPole,limbic,temporal pole,R,322.5662780522663,5.6222576149708e-67,2000.0,6.413329038182772e-67
331,7Networks_RH_Limbic_TempPole_7,7networks_rh_limbic_temppole,7Networks_RH_Limbic_TempPole,limbic,temporal pole,R,138.0751736438103,7.11519571991426e-31,2000.0,7.477543650095079e-31
332,7Networks_RH_Cont_Par_1,7networks_rh_cont_par,7Networks_RH_Cont_Par,control,parietal,R,650.4273458730163,2.0018512453101965e-124,2000.0,3.2810125103640044e-124
333,7Networks_RH_Cont_Par_2,7networks_rh_cont_par,7Networks_RH_Cont_Par,control,parietal,R,870.4564718738693,4.361771056358296e-159,2000.0,1.164849446815686e-158
334,7Networks_RH_Cont_Par_3,7networks_rh_cont_par,7Networks_RH_Cont_Par,control,parietal,R,508.91846591308376,1.4495675510071512e-100,2000.0,1.9349443534655827e-100
335,7Networks_RH_Cont_Par_4,7networks_rh_cont_par,7Networks_RH_Cont_Par,control,parietal,R,561.2657490721178,1.5144158482336972e-109,2000.0,2.1418840968788114e-109
336,7Networks_RH_Cont_Par_5,7networks_rh_cont_par,7Networks_RH_Cont_Par,control,parietal,R,601.2293826887915,2.803824671784178e-116,2000.0,4.215021195331182e-116
337,7Networks_RH_Cont_Par_6,7networks_rh_cont_par,7Networks_RH_Cont_Par,control,parietal,R,542.1171162519857,2.7784292758951684e-106,2000.0,3.845752717245142e-106
338,7Networks_RH_Cont_Temp_1,7networks_rh_cont_temp,7Networks_RH_Cont_Temp,control,temporal,R,1018.3536369437153,6.477852920530691e-181,2000.0,2.557343674713855e-180
339,7Networks_RH_Cont_Temp_2,7networks_rh_cont_temp,7Networks_RH_Cont_Temp,control,temporal,R,937.0088357853435,4.7929152648278026e-169,2000.0,1.565455777145196e-168
340,7Networks_RH_Cont_PFCv_1,7networks_rh_cont_pfcv,7Networks_RH_Cont_PFCv,control,ventral prefrontal cortex,R,653.4776632964041,6.329693029983063e-125,2000.0,1.0526302694550587e-124
341,7Networks_RH_Cont_PFCl_1,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,716.4473548735457,4.0356278608108784e-135,2000.0,7.478265505339343e-135
342,7Networks_RH_Cont_PFCl_2,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,903.1241725528105,5.278596434333638e-164,2000.0,1.546117923346756e-163
343,7Networks_RH_Cont_PFCl_3,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,1386.481977623998,6.735180503386824e-231,2000.0,7.840440893686201e-230
344,7Networks_RH_Cont_PFCl_4,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,888.6470462108545,7.847281787567129e-162,2000.0,2.185684620586182e-161
345,7Networks_RH_Cont_PFCl_5,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,1006.22392067457,3.637228666442613e-179,2000.0,1.3994083174279203e-178
346,7Networks_RH_Cont_PFCl_6,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,950.4738882197536,4.934642388518376e-171,2000.0,1.659501958805439e-170
347,7Networks_RH_Cont_PFCl_7,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,463.7007227300382,1.1827927530809308e-92,2000.0,1.5083930053335466e-92
348,7Networks_RH_Cont_PFCl_8,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,803.0968833397286,9.093119194135857e-149,2000.0,2.0745106101194367e-148
349,7Networks_RH_Cont_PFCl_9,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,584.9706606597865,1.4931576286061815e-113,2000.0,2.1867534302813109e-113
350,7Networks_RH_Cont_PFCl_10,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,1351.404623845744,2.2380354197291823e-226,2000.0,2.1618469799086145e-225
351,7Networks_RH_Cont_PFCl_11,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,626.5900385422185,1.6953469434291946e-120,2000.0,2.691215078030959e-120
352,7Networks_RH_Cont_PFCl_12,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,740.0324239182568,7.053016775959284e-139,2000.0,1.392204180993702e-138
353,7Networks_RH_Cont_PFCl_13,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,577.508449492078,2.699041528169134e-112,2000.0,3.890047154885038e-112
354,7Networks_RH_Cont_PFCl_14,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,1013.8641376226801,2.871305121972525e-180,2000.0,1.1141645516030139e-179
355,7Networks_RH_Cont_PFCl_15,7networks_rh_cont_pfcl,7Networks_RH_Cont_PFCl,control,lateral prefrontal cortex,R,1045.5947966030076,8.096968504133595e-185,2000.0,3.3418397280696836e-184
356,7Networks_RH_Cont_pCun_1,7networks_rh_cont_pcun,7Networks_RH_Cont_pCun,control,precuneus,R,986.8855811442871,2.314440500618578e-176,2000.0,8.406047898246677e-176
357,7Networks_RH_Cont_pCun_2,7networks_rh_cont_pcun,7Networks_RH_Cont_pCun,control,precuneus,R,251.8721121088064,1.650270308130377e-53,2000.0,1.792398851414333e-53
358,7Networks_RH_Cont_Cing_1,7networks_rh_cont_cing,7Networks_RH_Cont_Cing,control,cingulate,R,324.6550734143219,2.2825262013635176e-67,2000.0,2.6102440690655842e-67
359,7Networks_RH_Cont_Cing_2,7networks_rh_cont_cing,7Networks_RH_Cont_Cing,control,cingulate,R,828.1585256143427,1.2319526708811227e-152,2000.0,2.9437184872633144e-152
360,7Networks_RH_Cont_PFCmp_1,7networks_rh_cont_pfcmp,7Networks_RH_Cont_PFCmp,control,medial posterior prefrontal cortex,R,1885.6822916324013,1.3385077138667174e-290,2000.0,1.0128041701591494e-288
361,7Networks_RH_Cont_PFCmp_2,7networks_rh_cont_pfcmp,7Networks_RH_Cont_PFCmp,control,medial posterior prefrontal cortex,R,614.385159008492,1.7958390335259615e-118,2000.0,2.7637658346467336e-118
362,7Networks_RH_Default_Par_1,7networks_rh_default_par,7Networks_RH_Default_Par,default,parietal,R,652.657998959939,8.623749647580627e-125,2000.0,1.4237026690914925e-124
363,7Networks_RH_Default_Par_2,7networks_rh_default_par,7Networks_RH_Default_Par,default,parietal,R,629.670537937421,5.2438200153539306e-121,2000.0,8.382726362572833e-121
364,7Networks_RH_Default_Par_3,7networks_rh_default_par,7Networks_RH_Default_Par,default,parietal,R,1126.9125952907857,2.89909403936336e-196,2000.0,1.4306398846423537e-195
365,7Networks_RH_Default_Par_4,7networks_rh_default_par,7Networks_RH_Default_Par,default,parietal,R,666.593229714584,4.548634775664994e-127,2000.0,7.792755426988329e-127
366,7Networks_RH_Default_Par_5,7networks_rh_default_par,7Networks_RH_Default_Par,default,parietal,R,652.8014329134428,8.169386769568172e-125,2000.0,1.3536137202131205e-124
367,7Networks_RH_Default_Temp_1,7networks_rh_default_temp,7Networks_RH_Default_Temp,default,temporal,R,572.2330500489934,2.0995946372072854e-111,2000.0,3.006990426788983e-111
368,7Networks_RH_Default_Temp_2,7networks_rh_default_temp,7Networks_RH_Default_Temp,default,temporal,R,811.875396694202,3.979760421715997e-150,2000.0,9.265698622866987e-150
369,7Networks_RH_Default_Temp_3,7networks_rh_default_temp,7Networks_RH_Default_Temp,default,temporal,R,687.7751146840967,1.6535343744349404e-130,2000.0,2.967211881397087e-130
370,7Networks_RH_Default_Temp_4,7networks_rh_default_temp,7Networks_RH_Default_Temp,default,temporal,R,1154.1889028744326,4.894991510512235e-200,2000.0,2.6145013479677113e-199
371,7Networks_RH_Default_Temp_5,7networks_rh_default_temp,7Networks_RH_Default_Temp,default,temporal,R,1652.8130431908874,9.045126681441935e-264,2000.0,2.5665546958591487e-262
372,7Networks_RH_Default_Temp_6,7networks_rh_default_temp,7Networks_RH_Default_Temp,default,temporal,R,590.7863946291291,1.5736497241054948e-114,2000.0,2.3271562695240867e-114
373,7Networks_RH_Default_Temp_7,7networks_rh_default_temp,7Networks_RH_Default_Temp,default,temporal,R,1523.0763891847075,4.547299236673144e-248,2000.0,7.94028405172926e-247
374,7Networks_RH_Default_Temp_8,7networks_rh_default_temp,7Networks_RH_Default_Temp,default,temporal,R,1200.338226778785,2.4038744701576523e-206,2000.0,1.435998696646808e-205
375,7Networks_RH_Default_PFCv_1,7networks_rh_default_pfcv,7Networks_RH_Default_PFCv,default,ventral prefrontal cortex,R,1369.223935037384,1.114380509082829e-228,2000.0,1.1765784909851266e-227
376,7Networks_RH_Default_PFCv_2,7networks_rh_default_pfcv,7Networks_RH_Default_PFCv,default,ventral prefrontal cortex,R,1849.541257478616,1.5246620081345745e-286,2000.0,8.65245689616371e-285
377,7Networks_RH_Default_PFCv_3,7networks_rh_default_pfcv,7Networks_RH_Default_PFCv,default,ventral prefrontal cortex,R,1005.158471307835,5.185223889901586e-179,2000.0,1.9617430383461e-178
378,7Networks_RH_Default_PFCv_4,7networks_rh_default_pfcv,7Networks_RH_Default_PFCv,default,ventral prefrontal cortex,R,1155.6110420015436,3.1185946532465356e-200,2000.0,1.6855261578261037e-199
379,7Networks_RH_Default_PFCdPFCm_1,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,1622.019843263407,4.285081012846215e-260,2000.0,1.023908831490622e-258
380,7Networks_RH_Default_PFCdPFCm_2,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,872.4142337366187,2.2049552282188146e-159,2000.0,5.923370849771254e-159
381,7Networks_RH_Default_PFCdPFCm_3,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,1020.0376221465789,3.707883925582828e-181,2000.0,1.489716196650092e-180
382,7Networks_RH_Default_PFCdPFCm_4,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,1337.7042719073468,1.3451279707728791e-224,2000.0,1.2213761974617743e-223
383,7Networks_RH_Default_PFCdPFCm_5,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,842.1616378764941,8.795835704927038e-155,2000.0,2.146940543030578e-154
384,7Networks_RH_Default_PFCdPFCm_6,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,602.3315512974881,1.8346600099957167e-116,2000.0,2.7672280549437056e-116
385,7Networks_RH_Default_PFCdPFCm_7,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,764.031420170785,1.1432958298055133e-142,2000.0,2.380992232714234e-142
386,7Networks_RH_Default_PFCdPFCm_8,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,926.841234096702,1.539356713188121e-167,2000.0,4.819778950257979e-167
387,7Networks_RH_Default_PFCdPFCm_9,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,693.167588471746,2.2241031422244118e-131,2000.0,4.0069159784519166e-131
388,7Networks_RH_Default_PFCdPFCm_10,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,763.5166661189035,1.3775483150220334e-142,2000.0,2.855739429315083e-142
389,7Networks_RH_Default_PFCdPFCm_11,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,381.3934340192338,7.234327700962265e-78,2000.0,8.620432483561334e-78
390,7Networks_RH_Default_PFCdPFCm_12,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,1006.0537890214499,3.849082809610434e-179,2000.0,1.468473609716922e-178
391,7Networks_RH_Default_PFCdPFCm_13,7networks_rh_default_pfcdpfcm,7Networks_RH_Default_PFCdPFCm,default,dorsal prefrontal cortex medial prefrontal cortex,R,373.79433780282926,1.7810292052881255e-76,2000.0,2.1002266472748284e-76
392,7Networks_RH_Default_pCunPCC_1,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,654.8714998630958,3.741786072543642e-125,2000.0,6.24548116520152e-125
393,7Networks_RH_Default_pCunPCC_2,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,251.23828656024878,2.189100546776345e-53,2000.0,2.371960974311362e-53
394,7Networks_RH_Default_pCunPCC_3,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,527.3544120131515,9.480780974369304e-104,2000.0,1.2925749436527518e-103
395,7Networks_RH_Default_pCunPCC_4,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,755.876911822734,2.1993362034433e-141,2000.0,4.437771717170036e-141
396,7Networks_RH_Default_pCunPCC_5,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,456.52235629069753,2.1998979152461206e-91,2000.0,2.789814674641728e-91
397,7Networks_RH_Default_pCunPCC_6,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,906.9645465745107,1.4064409271001356e-164,2000.0,4.146260914957542e-164
398,7Networks_RH_Default_pCunPCC_7,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,1465.1209646865384,7.245241914787037e-241,2000.0,1.096446609771105e-239
399,7Networks_RH_Default_pCunPCC_8,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,615.2352954291625,1.2968983856401195e-118,2000.0,2.002693425444266e-118
400,7Networks_RH_Default_pCunPCC_9,7networks_rh_default_pcunpcc,7Networks_RH_Default_pCunPCC,default,precuneus posterior cingulate cortex,R,494.54718671224896,4.570955653516347e-98,2000.0,5.980443419874414e-98
401,HIP-head-m1-rh,HIP-head-m1,"Hippocampus head, medial division",subcortex,Hippocampus head,R,485.50991093377104,1.7330421198159523e-96,2000.0,2.2415986393061035e-96
402,HIP-head-m2-rh,HIP-head-m2,"Hippocampus head, medial division",subcortex,Hippocampus head,R,395.85442487775873,1.675936206802593e-80,2000.0,2.0398794581457838e-80
403,THA-VAip-rh,THA-VAip,"Thalamus, inferior ventro-anterior part, posterior division",subcortex,Thalamus,R,55.44297763534371,1.4232981210056386e-13,2000.0,1.4652547549581856e-13
404,THA-VAia-rh,THA-VAia,"Thalamus, inferior ventro-anterior part, anterior division",subcortex,Thalamus,R,667.0836993070122,3.783806199441123e-127,2000.0,6.507000055099508e-127
405,HIP-head-l-rh,HIP-head-l,"Hippocampus head, lateral division",subcortex,Hippocampus head,R,754.3687225747906,3.8037587276576796e-141,2000.0,7.607517455315359e-141
406,HIP-body-rh,HIP-body,Hippocampus body,subcortex,Hippocampus body,R,1093.498263078375,1.345801050672013e-191,2000.0,6.10993677005094e-191
407,HIP-tail-rh,HIP-tail,Hippocampus tail,subcortex,Hippocampus tail,R,434.7445608530063,1.647925496076079e-87,2000.0,2.0553796022487356e-87
408,THA-VPm-rh,THA-VPm,"Thalamus, medial ventro-posterior part",subcortex,Thalamus,R,286.69882780065626,3.3830911883962704e-60,2000.0,3.7737675664174616e-60
409,THA-VPl-rh,THA-VPl,"Thalamus, lateral ventro-posterior part",subcortex,Thalamus,R,5.551420821968416,0.01856188613378249,2000.0,0.018726880677193893
410,THA-VAs-rh,THA-VAs,"Thalamus, superior ventro-anterior part",subcortex,Thalamus,R,10.245423782890963,0.0013917765713476814,2000.0,0.0014167411735243214
411,THA-DAm-rh,THA-DAm,"Thalamus, medial dorso-anterior part",subcortex,Thalamus,R,454.10504059846676,5.898626064678791e-91,2000.0,7.459543825526939e-91
412,THA-DAl-rh,THA-DAl,"Thalamus, lateral dorso-anterior part",subcortex,Thalamus,R,0.47517398756293855,0.49069659712003333,2000.0,0.49177981256621445
413,PUT-VA-rh,PUT-VA,"Putamen, ventro-anterior part",subcortex,Putamen,R,1458.9866706900177,4.260283307098193e-240,2000.0,6.239253617492192e-239
414,PUT-DA-rh,PUT-DA,"Putamen, dorso-anterior part",subcortex,Putamen,R,1336.3259308573665,2.0329984826992629e-224,2000.0,1.8097672767558146e-223
415,PUT-VP-rh,PUT-VP,"Putamen, ventro-posterior part",subcortex,Putamen,R,606.0878369190821,4.329051977398969e-117,2000.0,6.55129865913044e-117
416,PUT-DP-rh,PUT-DP,"Putamen, dorso-posterior part",subcortex,Putamen,R,795.885795575763,1.197146927992305e-147,2000.0,2.6773630803374705e-147
417,CAU-VA-rh,CAU-VA,"Caudate, ventro-anterior part",subcortex,Caudate,R,3.736688778714636,0.053371117635289275,2000.0,0.05372613615614486
418,CAU-DA-rh,CAU-DA,"Caudate, dorso-anterior part",subcortex,Caudate,R,417.1528746396471,2.3575789888019265e-84,2000.0,2.9085349481415074e-84
419,CAU-body-rh,CAU-body,Caudate body,subcortex,Caudate body,R,56.248948654031906,9.552114968131058e-14,2000.0,9.856045898935228e-14
420,CAU-tail-rh,CAU-tail,Caudate tail,subcortex,Caudate tail,R,9.518985936808198,0.002061469213614476,2000.0,0.0020937517292639197
421,lAMY-rh,lAMY,"Amygdala, lateral nucleus",subcortex,Amygdala,R,935.9386363678393,6.901538227858725e-169,2000.0,2.206548137639339e-168
422,mAMY-rh,mAMY,"Amygdala, medial nucleus",subcortex,Amygdala,R,1141.0659379903766,3.1670024334403244e-198,2000.0,1.615527084024615e-197
423,THA-DP-rh,THA-DP,"Thalamus, dorso-posterior part",subcortex,Thalamus,R,2076.0248762656497,2.3296991917207e-311,2000.0,3.525611443470736e-309
424,NAc-shell-rh,NAc-shell,"Nucleus Accumbens, shell",subcortex,Nucleus Accumbens,R,1284.6870889955628,1.2088936015375483e-217,2000.0,8.852220888678176e-217
425,NAc-core-rh,NAc-core,"Nucleus Accumbens, core",subcortex,Nucleus Accumbens,R,909.8989801657128,5.125519723991165e-165,2000.0,1.530911812297361e-164
426,pGP-rh,pGP,"Pallidum, posterior part",subcortex,Pallidum,R,31.10844833856506,2.7721541193199038e-08,2000.0,2.840988645984732e-08
427,aGP-rh,aGP,"Pallidum, anterior part",subcortex,Pallidum,R,1.3124412584151461,0.25209046180201955,2000.0,0.25320590632326745
